name,review,star,review_num,ave_star,positive?
센터커피 서울숲점,자리도 너무 불편하고 맛도 잘 모르겠고평이랑 인증마크 이런 거 보고 기대 많이 하고 갔는데 실망만 하다가 나온 곳 다시는 방문 안 해요 뷰도 잘 모르겠음 그냥 나가서 보는 게 더 나을지도,2.0,5,3.6,1
센터커피 서울숲점,사람들이 많아 앉을 자리가 없어 여유로이 즐기지는 못했으나커피맛도 좋고 서울숲과 가까이 있어 더 좋은 곳,4.0,76,3.8,0
센터커피 서울숲점,여기는 나만알고 싶은 서울숲뷰 카페층 창가에 있는 바테이블 너무 예뻐요커피원두 향과 풍미가 살아있는곳,5.0,14,3.3,0
센터커피 서울숲점,직원 관리 엉망 걍 폰하러온듯 거의 편의점임 사람 와도 본척도 안함주문할라고 불러야 그제서야 눈마주쳐줌주문받고 다시 폰 봄진짜 역대급 카페였음주인장 분은 어디 쏘다니지 말고 직원 교육부터 하심이 서울역에 하나 새로 내셨던데 거기도 비슷할듯,2.0,7,2.9,1
센터커피 서울숲점,커피 안드시는분들 매실에이드 드세용,5.0,91,4.9,0
센터커피 서울숲점,맛있고 채광이 좋아요 서울숲 입구를 구경할 수 있음게이샤원두 커피가 넘 맛있어요비록 가격은 천원이지만,4.0,93,3.5,0
센터커피 서울숲점,게이샤 미놈입니다 진짜 충격적인 맛입니다 사장님 감사합니다 이런 커피 만들어주셔서건강챙기셔서 오래오래 팔아주세요 모두들 가서 브루잉 드세요 제발요,5.0,2,5.0,0
센터커피 서울숲점,게이샤 꼭 드세요비싸지만 이게 커피다  느낌,5.0,69,3.6,0
센터커피 서울숲점,게이샤커피 역시 맛있습니다파나마게이샤는 말할 것도 없고 콜롬비아 게이샤도 중후하고 와이니한 산미가 인상적이었습니다 갱갱,5.0,27,4.8,0
센터커피 서울숲점,오픈시간 시인것 네이버지도에서 확인하고 부터 대기 카페주인이 전화받으며 대기하는 저희를 가게 안에서 유리창을 통해 확인 시가 되서 매장에 들어가니 부터 오픈한다고 함 밖에 사람이 기다리고 있는 걸 확인 했고 오픈시간이 네이버에 기재된거랑 다르면 말을 해주면 안됩니까 에 오픈하는거 알았으면 안 기다리지 않았습니까 기본적인 서비스 마인드가 좋지 못하네요 오픈시간을 정확하게 변경해 놓아주시던지 아침부터 기분이 너무 나빴습니다,1.0,627,3.6,1
센터커피 서울숲점,아이스라떼를 주문했는데 일반 바게트 빵의 향과 맛이 커피에서 나네요 개취겠지만 제스타일은 아니네요ㅜㅜ,1.0,18,2.4,1
센터커피 서울숲점,디카페인 정말 맛 없어서 깜짝 놀랐어요 오래 된 군내묵은 맛이 났어요  서울숲에서 버림 월요일 휴무라고 되어있는데 영업 중이였어요,1.0,11,3.9,1
센터커피 서울숲점,월 쑥 라떼 맛 괜찮다 조금 더 진하면 좋겠다 싶다뷰가 너무 좋아서 창가에 앉으면 기분이 좋다바깥 계단 미끄럽다비올때 갔다가 미끄러졌는데 데미지가 크다 월 여름을 느끼기 좋은 통창에 분위기도 좋지만흑임자라떼 내가 먹어본이래 최악이였다이게 어떻게 이가격인가,4.0,88,3.8,0
센터커피 서울숲점,사장님과 알바 모두 친절했습니다층은 좀 덥고 전체적으로 좌석이 굉장히 불편했어요ㅠ 허리랑 목아플 정도로,4.0,7,2.9,0
센터커피 서울숲점,좋았어요,4.0,9,3.8,0
센터커피 서울숲점,커피맛 좋아요 산미가 강하지않은데 산뜻하구요 흑임자 라떼도 고소하니 맛있어요 층에 창가쪽에서 서울숲 바라보는 좌석이 이쁜거 같아요 층 좌석은 너무 직원들을 대면하고 있네요,5.0,429,3.7,0
센터커피 서울숲점,커피 맛있어요 조금 비싸긴 한데 자리도 좋구요직원분들이 정말 친절해서 갈 때마다 기분이 좋아요,5.0,6,4.3,0
센터커피 서울숲점,단걸 좋아하는 저로서는 메뉴가 다양하지 않아서 아쉬웠지만 자리들은 좋았어요,4.0,21,4.2,0
센터커피 서울숲점,게이샤 콜드브루 강추엄청 꺠끗한 맛이에요아메는 산미가 좀 있는편,5.0,80,4.7,0
센터커피 서울숲점,난 맛있었는데 뷰도 좋구 디저트도 맛있구요 특히 크로플슈 먹어보슈 맛있슈가격도 요즘엔 부르는게 가격인 시대다보니 엄청 비싸지도 싸지도않은 그냥 적당한 가격이었어요,5.0,18,4.6,0
센터커피 서울숲점,디저트 절대 먹지 마세여 개맛없음   저 콩알만한 커피케이크는 휴게소에 파는 호듀과자보다 맛없움 ㅠㅠ 가격은 심지어 원뷰만 좋고 음료도 별로 ㅠㅠ 쑥라뗀지 쑥떡라뗀지 이름 그대로 쑥향 나는데 진짜 맛없음 쑥떡은 맛있잖아여 ㅠ,1.0,162,3.9,1
센터커피 서울숲점,맛은 너무 훌륭했지만 가격이 다소 아쉬운 하지만 서울숲에 간다면 재방문 의사는 충분합니다,4.0,64,4.2,0
센터커피 서울숲점,분위기 좋고 커피도 맛있는 곳,5.0,44,4.8,0
센터커피 서울숲점,쑥라떼 적당히 달달하고 쑥맛 나서 맛있었어요층 창가자리에서 햇빛 받으며 시간 보내면 힐링 그자체 서울숲은 지금 튤립도 예쁘게 피었어요ㅎㅎ,4.0,464,3.7,0
센터커피 서울숲점,커피는 맛있고 크로플은 딱딱하다,4.0,133,3.6,0
센터커피 서울숲점,괜춘괜춘 테이크아웃해서 서울숲 산책하면서 마시면 꿀맛,4.0,57,4.6,0
센터커피 서울숲점,루프탑화장실깔끔,5.0,551,3.7,0
센터커피 서울숲점,아이스라떼 맛있어용,5.0,58,3.9,0
센터커피 서울숲점,힐링되는 뷰에요,5.0,5,4.6,0
센터커피 서울숲점,게이샤 콜드브루 맛남,4.0,62,3.6,0
센터커피 서울숲점,맛이나 친절도나 저는 별로 였어요,1.0,33,4.5,1
센터커피 서울숲점,재방문 라떼도 맛있음 아아메 맛남패션푸룻에이드도 맛있네요 입구 앞 자리 예쁨,5.0,484,4.3,0
센터커피 서울숲점,버터 쿠키 라떼 진짜 미쳤어요,5.0,105,4.7,0
센터커피 서울숲점,공간도 좋고 커피도 맛있 뷰랑 옥상에서 즐기는 여유가 굿입니다,5.0,156,4.7,0
센터커피 서울숲점,커피 정말 맛있어요 아이스아메리카노 마셔보고 반해서 원두 사서 집에서 핸드드립해서 마십니다 서울숲 갈때마다 들르는데요 커피한잔 들고 내려와서 앞에 공원 산책하면 나무들의 초록초록한 기운에 피로가 싹 가십니다 좋아하는 장소예요,5.0,13,4.7,0
센터커피 서울숲점,창렬인데 개맛있어서 욕을 못하겠음,5.0,63,3.3,0
센터커피 서울숲점,아이스크림 최고 ㅠㅠ,4.0,30,3.9,0
센터커피 서울숲점,커피를 아예 안 먹는 사람이라 커피 외의 메뉴가 적어서 아쉬웠어요 대신 파인애플 주스가 가격은 싸지 않지만 정말 맛있습니다 자리가 많이 불편해서 오래 앉아있을 곳은 아니고 옆에 연결되어 있는 빵집에서 빵을 구입해 먹었는데 많이 비쌌습니다,3.0,39,4.6,1
센터커피 서울숲점,입구부터 퍼지는 커피 향기  라떼 맛집,5.0,34,4.1,0
센터커피 서울숲점,커피를 못마셔서 디카페인 드립커피 샀는데 인생커피 만남 여기 오면 늘 아이스크림을 먹어요,5.0,54,4.2,0
센터커피 서울숲점,커피가격이 헐퀴 ㅎㅎㅎ,1.0,39,3.3,1
센터커피 서울숲점,아이스 아메리카노  플랫화이트,4.0,911,3.6,0
센터커피 서울숲점,서울숲 산책후 커피 한잔하러 고공원 바로 앞이라 가기 편하다인테리어도 커피맛도 굿굿,4.0,"1,429",3.9,0
센터커피 서울숲점,드립커피 맛이 나는 아메리카노,5.0,608,4.3,0
센터커피 서울숲점,서울숲의 녹음을 바라보며 디저트와 맛난 커피 한잔,4.0,453,4.2,0
로우커피스탠드,여긴 그냥 라떼의 신임,5.0,24,3.6,0
로우커피스탠드,라떼가 맛있는 카페,5.0,154,4.7,0
로우커피스탠드,맛도 그냥저냥 맞은편에 공간에 있어도 거기서 먹어도 되냐고 물어봤는데 저보다 늦게온사람이 먼저 차지하고있어서 심히 당황스러웠네요 그렇게 협소한공간이면 주문순대로 앉게해줘야하는거아닐까요,1.0,5,2.4,1
로우커피스탠드,라떼 맛있어서 놀랐어요 얼음도 내가 좋아하는 자잘얼음이에요,5.0,14,4.1,0
로우커피스탠드,초코라떼 아이스 세네모금 마시고 없길래 뭐지햇는데  ㅋㅋㅋㅋㅋㅋㅋㅋ 얼음 양 너무한거 아닌가요ㅠ 이렇게 얼음만 디립따 넣는 곳 처음입니다 차라리 가격을 좀 올려 파시는게,2.0,1,2.0,1
로우커피스탠드,진짜 라떼 너무 맛있어요 또 먹으러 가고 싶을 정도예요,5.0,25,4.3,0
로우커피스탠드,왈얻ㄴ왈ㄹ왈왈와옹왈왈ㄹ왈왈왈,5.0,7,4.1,0
로우커피스탠드,여기가 아니었다면 뚝섬에서 일하는 시간을 견디지 못했을겁니다 출근길에 두잔사가는게 저의 루틴이었습니다,5.0,62,4.0,0
로우커피스탠드,사람들 줄 서있는 거 보고 친구랑 들렀는데 커피맛도 좋고 가격도 좋았습니다,5.0,69,3.6,0
로우커피스탠드,가성비 굿,5.0,13,2.9,0
로우커피스탠드,라떼 무난,4.0,107,3.6,0
로우커피스탠드,라떼 맛집,5.0,37,4.3,0
로우커피스탠드,라떼맛집 맞네요,5.0,14,3.3,0
로우커피스탠드,라떼맛집,5.0,17,4.4,0
로우커피스탠드,가격도 저렴하고 양도 많고 맛도있습니다 라떼 맛집,4.0,61,4.2,0
로우커피스탠드,대박입니다,5.0,13,3.5,0
로우커피스탠드,일터 근처에 있으면 매일 가겠음 바닐라라떼 무난 커피맛이 안 느껴짐 라떼 맛있,4.0,164,3.6,0
로우커피스탠드,굳,4.0,91,3.7,0
로우커피스탠드,가격도 미쳤는데 주변 웬만한 카페보다 커피 맛있음,5.0,3,5.0,0
로우커피스탠드,라떼 도랏음,5.0,6,5.0,0
로우커피스탠드,라떼 맛있어요,5.0,529,4.2,0
로우커피스탠드,지도보고찾아가다가왜없지했는데ㅋㅋㅋ코너살짝도니있어요성수동가면꼭가보시길추천드립니다바닐라라떼아이스마셨는데너무맛있네요또갈거에요친절하시고 음료도 금방나오고제입맛엔딱입니다ㅋㅋㅋ,5.0,124,4.3,0
로우커피스탠드,친절하시고 맛있어요다음엔 라떼 먹으러 와야겠네요,5.0,42,4.0,0
로우커피스탠드,출근하자,5.0,15,5.0,0
로우커피스탠드,퀄리티대비 가격정책 완벽,5.0,21,3.4,0
로우커피스탠드,출근하는 날마다 매일 가는 곳이에요 라떼 너무 맛있고 아메리카노도 좋아요 줄이 있을 때도 있지만 음료는 금방 금방 나와서 아침에 들렀다 가기 좋은 곳,5.0,3,3.7,0
로우커피스탠드,라떼 천원인데 맛은 천원짜리 같아요 맛있고 빠르고요 근데 우유가 밑에 잘 깔려있어서 한참을 휘저어야합니다 ㅋ,5.0,11,2.6,0
로우커피스탠드,훌륭하다,5.0,79,4.3,0
로우커피스탠드,커피 맛은 진한편이고 개인적으론 아메리카노보다는 라떼가 훨 나은 것 같아요 가격도 좋고 양도 많습니다,5.0,182,3.8,0
로우커피스탠드,그냥 싼 커피 마시러 가는 곳,1.0,59,3.5,1
로우커피스탠드,라떼 정말 맛있네용가격거품도 없어서 정말 최고라떼에 반해서 캡슐 사와서 집에서 내렸는데 그맛은 안나네요ㅠ 매장 가서 사먹어야겠어요,5.0,43,4.0,0
로우커피스탠드,좋은가격 좋은 맛,5.0,21,4.9,0
로우커피스탠드,성수뚝섬서울숲 근처 가신다면 여기 꼭 들러보세요 라떼가 아주 좋습니다 가격도 이동네에서 이상하게 저렴ㅋㅋ 테이크아웃 위주라 그런 듯해요 번지르르한 카페들 맛은 그저그렇고 육칠천원하는데 여기는 정말 좋아요,5.0,42,3.6,0
로우커피스탠드,갠적으로 제 취향이라  정말 좋아합니다,5.0,58,3.2,0
로우커피스탠드,출근시간에 들르는데 커피 넘 맛있어요,5.0,31,3.5,0
로우커피스탠드,아이스 아메리카노 맛있어요 깔끔한 맛,4.0,19,3.9,0
로우커피스탠드,젊은 청년들이 운영하는 테이크아웃 카페난 핫초코 주로 마시는데 카페인 좋아하지 않는 나에게도 느껴지는 가성비와 가심비점심시간대 항상 줄이 길어서 아쉽지만 막상 주변에 이런 곳 찾아보긴 힘들다,4.0,184,3.4,0
로우커피스탠드,쵝오,5.0,5,3.4,0
로우커피스탠드,가격대비 라떼  가격 모르고 마셔도,4.0,85,3.6,0
로우커피스탠드,저렴하고 맛있어요새콤한 원두가 신선한 느낌,5.0,213,3.9,0
로우커피스탠드,라떼맛있다,5.0,47,3.9,0
로우커피스탠드,가격대비 맛이 이정도면 완전 만족이에요,5.0,43,3.5,0
로우커피스탠드,프릳츠 맛이랑 비슷해서 좋아요 저렴한 가격에 상급 커피,5.0,162,4.8,0
로우커피스탠드,천원에서 나올수 있는 가장 맛있는 맛같습니다 원두 사서 먹으니까 가격에 비해 굉장히 고가의 맛이 납니다,5.0,6,4.7,0
로우커피스탠드,이 가격에 이런 맛이라니테이크아웃으로 좋아요아이스아메리카도 그닥인데 여긴 그게 젤 좋은 듯,5.0,10,4.2,0
로우커피스탠드,커피가 정말 빨리 나오고 직원분들 친절하신데다가 맛도 있습니다 아이스라떼 마셨는데 적당히 씁슬고소하고 프렌차이즈 커피점에 라떼에 물 탄 맛이 안나서 좋았어요 스벅보다 훨씬 맛있습니다,5.0,9,4.0,0
로우커피스탠드,ㅡ,5.0,655,4.3,0
로우커피스탠드,아메리카노사랑해,5.0,20,4.2,0
로우커피스탠드,성수쪽에서 일하면 아침마다 들릴 거 같아요 가격도 양도 맛도 좋습니다 물론 커피맛집보단 떨어지지만 이 가격에 이정도 퀼리티면 꽤 괜찮다는 소리,4.0,415,2.9,0
로우커피스탠드,맛있는 커피 저렴한 가격 친절한 직원분들,4.0,140,4.0,0
로우커피스탠드,직원분들도 친절하고 맛있고 가격도 저렴해요,5.0,3,3.7,0
로우커피스탠드,가성비로는 따라올 곳이 없고 가격을 떼놓고 봐도 왠만한 까페보다 좋은 편임,5.0,122,3.6,0
로우커피스탠드,원두 맛 있어요 그래서 아아도 맛있다는,5.0,44,3.2,0
로우커피스탠드,진한 라떼 좋아하는 분들에게 최고에요 가격도 저렴하고 커피도 훌륭해요 아이스초코도 훌륭합니다,5.0,19,4.2,0
로우커피스탠드,라떼류를 좋아하는데 가격도 저렴하고 맛도 깔끔해요 바닐라라떼도 너무 달지 않아서 좋아요,4.0,69,3.7,0
로우커피스탠드,근데 일회용 컵 두개씩 엄청 쓰레기 근처에 쌓이는게 조금 걸리네요,5.0,403,4.4,0
로우커피스탠드,테이크아웃 카페 가격 착해서 좋네요,4.0,352,3.9,0
로우커피스탠드,저렴한 원두의맛절대 아닌데매뉴판보고 너무 싸서아메리카노 원한번 놀랬고 한입먹어보고 가격대비 너무 맛있어서 두번 놀람커피 향도 좋고 진하고 바디감도 꽉차있고어지간한 브랜드 커피전문점보다 맛있어요원 이어도 사먹을 의향 있습니다,5.0,34,3.2,0
로우커피스탠드,가격 원두 모두 굿,5.0,18,3.8,0
로우커피스탠드,가격착해요,4.0,94,4.7,0
로우커피스탠드,착한 가격에 맛도 괜찮음,4.0,71,2.9,0
로우커피스탠드,가격 대비 커피가 진해 좋아요,4.0,25,4.2,0
로우커피스탠드,그전에 저는 아직 가보진 않았으나 지난 월 일 수요일에 한국방송통신대학 서울지역본부에서 서울자유시민대학으로 영국 느리게 걷다의 특강을 위해서 우연히 분정도 일찍 오신 오윤석 여행작가님이 맛보라고 주셔서 감사하다고 인사를 드리고 받아서 아메리카노를 마시는데 고소한 냄새랑 향이 너무 좋습니다 뿌잉뿌잉ㅜㅜ,4.0,19,4.3,0
