,store_name,review,star,id_count,id_star,sentiment
222,프리퍼커피로스터스,인절미 티라미수도 맛있었고마들렌도 겉바속촉 진짜 맛있었어요그리고 무엇보다 직원분들께서 너무 친절하셨습니다,5.0,4,4.0,0
223,프리퍼커피로스터스,가게 외부가 유리창으로 되어 있어 탁 트인 느낌이 듭니다 인테리어를 봤을 때 가격이 좀 있겠거니 했는데 아메리카노가 천원으로 생각보다 저렴했어요 인절미 티라미수가 맛이 괜찮네요,4.0,331,3.8,0
224,프리퍼커피로스터스,오오 아메리카노도 맛있는 카페 찾기 힘든데 맛있넹,5.0,158,3.4,0
225,프리퍼커피로스터스,너무 좋은 후기 보고 가대했었나봄 크림드코코 난 별로였음 ,2.0,93,3.5,1
226,프리퍼커피로스터스,비싸지 않고 맛있어요,5.0,30,3.7,0
227,프리퍼커피로스터스,좋아용,4.0,143,4.4,0
228,프리퍼커피로스터스,테이블이랑 의자는 화이트 톤이고 아기자기하게 잘 꾸며져있어요바스크치즈케이크랑 커피는 가격도 저렴하고 맛도 있어서 만족하며 먹었습니당디저트가 다 맛있어보여서 레몬마들렌 추가주문 했는데 최곱니댱카페에 있던 알파카 인형이 특히 귀엽네용 ㅋㅋㅋ,5.0,110,4.8,0
229,프리퍼커피로스터스,걷다 들어가서 별 생각 없이 라떼 시켰다가 생각이 생겼어요 라떼 무지 고소하고 맛있음  ,5.0,19,5.0,0
230,프리퍼커피로스터스,커피 최고 이 맛에 이 가격이면 매일 갈 의향 있음,5.0,13,3.4,0
231,프리퍼커피로스터스,크림드코코 동키모카,4.0,"1,327",3.0,0
232,프리퍼커피로스터스,맛잇어요,5.0,36,3.8,0
233,프리퍼커피로스터스,카피 잘탐 아시는 분은 아시겠지만 여기는 커피의 퀄러티와 양에 비해 아주 합리적인 가격입니다 눈치 못 채신 분들은 다른 곳과 비교해보세요 가격대비 아주 합리적인 맛과 양입니다 장사 해본 사람이 인정하는 곳 입니다,5.0,20,4.8,0
235,프리퍼커피로스터스,커피 맛은 생각보단 보통 내부 완전 깔끔하고 좋아요,4.0,55,3.7,0
236,프리퍼커피로스터스,크림드코코 굿다른 것도 가성비 좋고 맛있음,5.0,358,4.4,0
237,프리퍼커피로스터스,크림 드 코코 처음 마시고 한동안 푹 빠졌던 곳,5.0,40,4.7,0
238,프리퍼커피로스터스,진짜 강추 맛도있고 분위기도좋고 가격이 너무 비싸지도 않고 예술의전당갔다가 오면 좋은곳,5.0,25,3.8,0
239,프리퍼커피로스터스,예술의 전당 주변에 있는 개인카페 중에 제일 사람이 많아 보이는 그만한 이유가 있는 깔끔한 인테리어와 맛,4.0,49,4.1,0
240,프리퍼커피로스터스,토피넛라떼 맛집,5.0,4,3.5,0
241,프리퍼커피로스터스,좋은 카페를 알게 되서 넘 조아요,5.0,652,4.3,0
242,프리퍼커피로스터스,티라미수 커피 마들렌 다 맛있어요,4.0,46,4.2,0
243,프리퍼커피로스터스,가게도 깔끔하니 분위기 좋고 커피맛이나 티라미수 맛이 정말 좋았습니다 예술의 전당 방문할 때마다 이제 여긴 꼭 들려야겠다는 생각이 들었습니다 가격도 생각해보면 스타벅스 테라로사에 비하면 착한데 맛은 더 고퀄리티인 거 같습니다 강추요,5.0,30,4.3,0
244,프리퍼커피로스터스,친절하고 커피맛 좋아요,5.0,3,3.7,0
245,프리퍼커피로스터스,토피넛라떼 위 크림은 딱 호두마루맛입니다티라미수도 기대이상의 맛이었습니다잘 모르지만 무슨무슨 바리스타대회위상장 트로피 잡지 이런게 많이 있습니다깔끔하고 아기자기한 인테리어도 좋고뱃지도 너무 귀여워서 사왔습니다,4.0,534,3.6,0
246,프리퍼커피로스터스,라떼 맛있음 꼬소함 견과류의 맛이나는 라떼라 아주 만족스러웠음이곳 시그니처 메뉴들도 따로 있던데 주로 크림이 올라가는것들이 많음,4.0,"1,556",3.8,0
247,프리퍼커피로스터스,가야는이유  바리스타 위 경력의 카페 깔끔한 매장에 좌석이 많고 시그니처 메뉴도 많다안가는이유  예술의전당 이용이 아니면 굳이크림드코코  카페라떼  코코팜 코코팜처럼 알갱이가 있는 것이 특징으로 독특함인절미티라미수  티라미수에 콩가루만 뿌려진줄 일았으나 시트에 에스프레소가 아닌 쑥맛이 나는 것도 독특 양은 적지만 먹을만토피넛라떼  라떼에 크림이 올라가있는 형태로 이디야처럼 씹히는게 아님 고소한 맛이 좋음벨벳브라운  밀크티인데 독특한 향이 나는 것이 특징크림드코코토피넛벨벳브라운,4.0,"3,529",3.3,0
248,프리퍼커피로스터스,인절미티라미수 보편적인 커피향 티라미수에 인절미가루 올려져있나 싶어서 주문힜는데 녹차시트위에 인절미크림무스를 두텁게 올리고 콩가루를 뿌린 디저트 초코나 커피향은 없어요 당도도 적당하구 부드럽구 맛있습니당 ㅎㅎ 인절미향이 조금더 많았으면 좋았을듯 녹차시트랑 인절미랑 잘 어울려요얼그레이 에이드 원래 밀크티좋아하는데 얼그레이에 에이드는 처음 보는 메뉴라서 도전해봄 에이드답게 탄산음료였음 얼그레이 시럽인지 베이스가 밑에 깔려있는데 사실 얼그레이랑 탄산은 조화롭지 않아보여서 기대안되었음 근데 생각보다 괜찮았다 특히 얼그레이 베이스 자체가 독특한 맛임 홍차향  로즈마리 허브향 비스무리하게 나고 근데 역시 탄산이랑은 별로 안 어울림 ㅠㅠ 그냥 이 베이스에 탄산빼고 얼음물을 넣어도 ㄱㅊ할듯 결론 얼그레이는 역시 우유가 최고의자는 딱딱한 철제 오래 앉기는 불편직원들은 뭔가 능숙하고 전문성있어보임,4.0,59,4.2,0
250,프리퍼커피로스터스,커피도 맛있고 가성비도 좋아요,5.0,9,3.4,0
251,프리퍼커피로스터스,평일 낮 일하는 사람들이 전반적으로 불친절하고 특별한 맛이 아닌 평범한 커피집 그 근처가 아니면 굳이 찾아갈 필요가 없는 곳,1.0,82,2.5,1
252,프리퍼커피로스터스,도보로 분 정도 걸리는 곳이니 귀한 점심시간 중 분을 써야 맛볼 수 있는데 정말 커피가 마시고 싶은 날엔 부지런히 걸어서라도 여기 커피 맛을 봐야 직성이 풀린다,5.0,287,3.9,0
253,프리퍼커피로스터스,깔끔하니 분위기 음악이 좋았고 자리가 넓어서 편하게 있었음 음료와 빵도 맛있게 잘 먹었고 가격도 괜찮았음,5.0,417,3.8,0
254,프리퍼커피로스터스,맛 분위기 채광,5.0,19,4.2,0
255,프리퍼커피로스터스,아기자기화이트인테리어 커피맛은 말할것없이 넘나좋음,4.0,35,4.1,0
256,프리퍼커피로스터스,아인슈패너 밖에 못 마셔 봤지만 카페가 깔끔하고 마음에 든다 크로와상 굉장히 맛있어 보임 다음에 먹어봐야지,4.0,"1,240",3.6,0
257,프리퍼커피로스터스,피치블라썸에 예쁜글귀 하루의 피로가 풀립니다 깔끔한 매장이 참 신선합니다,5.0,1,5.0,0
258,카몽,생딸기와플 초코생딸기와플 조용한 동네에 붐비는 인스타 디저트 카페,4.0,"1,032",4.3,0
259,카몽,와플이 넘 맛있당,5.0,166,3.7,0
260,카몽,지금껏 먹어본 와플중에 제일 만족스러웠어요 딸기도 크고 달달한 딸기 써주시고 와플자체가 너무 달지않을까했는데 딱 적당히 단 맛이라 정말 최고에요나오자마자 와구와구 분만에 다먹었어요자몽에이드를 같이 시켰는데 간얼음에 달지않아서 정말 맛있게먹었어요 다음에 또와서 와플이랑 다른 름료도 더 먹어보고싶어요,5.0,7,3.1,0
261,카몽,절대 다시 안감 명이서 가면 작은 테이블 하나 써야함 손님들 안차있어도 작은 테이블로 가라고 함 엄청 시끄러움 여태 가본 카페 중 제일 시끄러움 웬만한 술집보다도 시끄러움,1.0,6,3.7,1
262,카몽,딸기초코와플 최고,5.0,308,2.5,0
263,카몽,카몽딸기와플은 제가 그동안 먹어왔던 와플중에 최고에요 진짜 맛있어요ㅠㅠ,5.0,1,5.0,0
265,카몽,커피 맛이 훌륭해요,5.0,6,4.0,0
266,카몽,와플 다 맛있어요,5.0,1,5.0,0
267,카몽,커피 내줄때랑 컵 반납받을때나 손님 나갈때 원래 아무말도 안하세요 말을 하기 싫은건지 입을 아예 닫고 영업 하는듯요 명이 일하는데 명 다 가격도 저렴하지 않구요리뷰점수 점 넘는 곳이 이런곳은 처음입니다좌석이나 내부 인테리어도 별루,1.0,9,2.8,1
268,카몽,시전에 가면 저렴한 이용이 가능합니다,5.0,92,4.3,0
269,카몽,시전에가면 커피 원,5.0,30,4.1,0
270,카몽,여기 와플 맛집으로 유명해서 가봤는데 커피도 맛 좋더라구요 ㅎㅎ 경치 좋은건 덤이고 ㅋ 힐링하러 한번씩 들러보시길 추천드려요,5.0,1,5.0,0
271,카몽,생딸기 와플 또 먹으러 갈거에요감사합니다   ,5.0,2,5.0,0
272,카몽,커피맛집임,5.0,87,4.2,0
273,카몽,고급원두 향이 느껴집니다친절하니 입장부터 기분좋네요,5.0,1,5.0,0
274,카몽,분위기 좋고 최곱니당,5.0,2,5.0,0
275,카몽,친구 추천으로 가봤는데 진심 분위기도 너무 좋고 와플이 너무 맛있습니다 앞으로도 자주 방문 할것 같아요 카몽 완전 굿굿,5.0,2,5.0,0
276,카몽,최고입니다,5.0,2,5.0,0
277,카몽,커피맛이 너무좋아요  ,5.0,2,5.0,0
278,카몽,와플에 라떼 한잔 캬이런 맛을단골집 저장번창하세요,5.0,2,5.0,0
279,카몽,아메리카노 종종먹는데 와플도 너무 맛있네요 강츄강츄,5.0,2,5.0,0
280,카몽,와플 맛집이네요  ㅋㅋ앞으로 단골 확정 ,5.0,2,5.0,0
281,카몽,분위도 좋고 커피도 맛있는데 와플은 더 맛있네요ㅋㅋㅋ 안먹어본 사람은 있어도 한번먹어본 사람은 없을듯,5.0,2,5.0,0
282,카몽,우선 카페분위기가 너무 좋아서 데이트하기 참 좋습니다,5.0,2,5.0,0
283,카몽,원두랑 향모두 좋은거  같습니다 단골확정입니다 잘부탁드립니다 ,5.0,1,5.0,0
284,카몽,시그니처 메뉴라고 추천해서 시켰는데비쥬얼 ㅎㅎㅎ 오후에 달달하니 좋아요크림 좋은거 쓰시네 ㅎㅎ근데 사람 왤케 많아요 번창하세요 친절한 사장님,5.0,32,3.8,0
285,카몽,음료는 별로네요 생과일쥬스 과일에 물탄맛 디카페인 아메도 그냥,1.0,28,3.7,1
286,카몽,역시 와플맛집매번 갈때마다 다른 와플 먹는데 진짜 다 맛있고 심지어 양도 엄청 많아요 둘이 먹을 때 맛있게 담 먹을 수 있는 양이고 혼자서는 조금 남길 수 밖에 없는 양이에요ㅠㅠ 딸기도 가득가득 주셔서 좋아요,5.0,53,3.8,0
287,카몽,카몽 커피는최고였다 와플은 더 최고다,5.0,1,5.0,0
288,카몽,평범,2.0,4,3.3,1
289,카몽,와플 쫀득쫀득하고 토핑은 가격값하는 수준 진짜 맛있어요 와플만으로도 맛있어서 오히려 심플한 토핑도 너무 맛있을듯,5.0,68,4.6,0
290,카몽,와플 존맛,5.0,157,4.3,0
291,카몽,와플 콜드브루 맛집 금방 소화돼서 신기했다,5.0,309,3.9,0
292,카몽,여기 라떼 너무 맛있어요ㅎㅎ엄청 고소하고 부드러워요,5.0,15,4.3,0
293,카몽,일년반 전에 왔을때도 커피와 와플을 시켰는데 와플은 맛있었지만 커피는 많이 아쉬웠습니다여전히 아쉽네요ㅠㅠ원두를 바꿔보시는게 어떨지 한번 권유드립니다,4.0,4,4.8,0
294,카몽,시즌메뉴로 나온 과일토핑 와플은 꼭꼭 드세요 사진은 청포도 슈크림와플 이구요 올해는 주만 한다고해서 너무 아쉬워요 ㅜㅜ 겨울에 생딸기와플도 진짜진짜 맛있어요 이름값하는 서초 벨기에,5.0,7,4.4,0
295,카몽, 와플 반죽이 정말 맛있었음 크로플은 그다지 아아도 괜찮았음 화장실 괜찮았음 비누가 잘 안나왔음 한분은 되게 친절했지만 한분은 불친절했음 분위기는 그냥 카페 느낌 재방문의사 있음,4.0,140,3.6,0
296,카몽,진짜 불가능하지만 나만 알고 싶은 맛집그냥 와플만 먹어도 반죽 자체가 맛있고 와플 메뉴는 아무거나 시켜도 평타 이상 돌아서면 또 먹고싶은 맛매년 딸기 와플 시즌만 기다리지만 다른 와플들도 존맛 조금의 아쉬운 점이 있다면 음료 메뉴는 좀 더 발전이 필요해 보여요사장님들 제발 영업 오래오래 해주세요 카몽 못 잃어,5.0,3,3.3,0
297,카몽,잘 먹고 갑니다,5.0,62,3.2,0
298,카몽,와플 이쁘고 맛있어요 ㅎ,5.0,146,4.9,0
299,카몽,와플 맛집 존맛임,5.0,1,5.0,0
300,카몽,요기 맛남 ㅇㅈ,5.0,11,4.3,0
301,카몽,커피도 맛있고 와플도 정말 강추합니다,5.0,4,3.0,0
302,카몽,서초 벨기에 당 충전하러 갑니다,5.0,1,5.0,0
303,카몽,치즈케익 와플 겉은 바삭하고 안은 촉촉하면서 쫄깃했어요 와플 맛집이라고 누누이 들어서 방문했는데 기대에 부응하는 맛이네요 생크림과 와플의 조합 역시 좋았어요,5.0,20,4.4,0
304,카몽,아이돌 맛집이라 해서 들러봤는데 와진짜 맛있네요 당 부족할때 한 번씩 들리기 좋을거같아요딸기철이라 그런가 꿀바른듯 졸라달고요 촉촉해요 초코는 누텔라는아닌거같은데 진짜 달고요 가운데는 젤라토아이스크림같은데 와플에 찍어먹으니까 미친궁합근데 커피는 노맛근데 와플이랑 먹으니까 쏘쏘해요시간 이용시간제한 있고 와플은 신메뉴인듯요 ,5.0,53,4.6,0
305,카몽,서초의 벨기에 라는 말 딱이에요 너무너무 맛있어요,5.0,2,3.5,0
306,카몽,파니니 가격이 사악해요파니니에 아메리카노 한 잔이 만원 중반입니다,2.0,474,3.5,1
307,카몽,서초동 벨기에,5.0,1,5.0,0
308,카몽,와플짱맛 ㅜㅜ,5.0,54,3.6,0
310,카몽,와플 넘 맛있어요 서초 벨기에 완전 인정 근데 물가도 벨기에,5.0,8,4.4,0
311,카몽,와플도 맛있는데 음료도 맛있음 빙수도 맛있음 하나씩 다 먹어봐도 될 듯,5.0,1,5.0,0
312,카몽,ㅋㅇㄴㄴ네 집으로만 알기는 좀 아깝지 않나,4.0,166,3.7,0
314,카몽,와플맛집 신메뉴 나올때마다 맛있기 정말 쉽지않은데 그 어려운걸 해냄,5.0,24,3.8,0
315,카몽,와플 겉바속촉 조오오온맛 대박적이에요 정말ㅠㅠㅠ 앞으로 카몽 모든 와플 먹어보겠습니다,5.0,2,3.0,0
316,카몽,갈때마다 너무 배부르게 먹고 옵니당,5.0,1,5.0,0
317,카몽,여길 왔으면 와플은 필수 와플을 안먹는다 그럼 여기 왔다갔다고 할수없음,5.0,5,3.4,0
318,카몽,딸기와플 존맛 근데 좀 비쌈,4.0,82,3.5,0
319,카몽,존맛,5.0,146,4.1,0
321,카몽,서초구 벨기에라는 별명이 찰떡이라구요 빙수랑 와플은 꼭 드셔보세요 ,5.0,1,5.0,0
322,카몽,요즘 와플 이렇게 맛있고 종류 다양한데 잘 없는데 너무 맛있어요 ㅠ ㅠ 빙수도 맛있어요,5.0,4,4.0,0
323,카몽,와플 그냥 대존맛,5.0,14,3.9,0
324,카몽,티라미수라떼 진짜 노맛 친구는 아마 콜드브루였을텐데 그것도 별로였대요 음료수는 그냥 진짜 별로 ㅠㅠ 잘고르셔야할듯  와플은 너무 맛있었어요,4.0,375,3.9,0
325,쿠오레에스프레소,음료는 맛있어요 그런데 너무 지저분해요 청소를 안하는것같아요 의자에 커피가루 엄청 떨어져있고 말했는데도 그냥 별 신경도 안쓰네요,4.0,9,2.3,0
327,쿠오레에스프레소,당근케이크 짱맛 사람 많은 것 빼면 굿굿,5.0,8,3.4,0
328,쿠오레에스프레소,케이크 맛집임ㅠㅠ,5.0,177,4.6,0
329,쿠오레에스프레소,치즈케이크랑 음료 넘 맛나요내부도 은근 커요,5.0,161,4.4,0
330,쿠오레에스프레소,오늘 흑임자라떼 마셨는데 짱맛,5.0,10,5.0,0
333,쿠오레에스프레소,분위기도 좋고 티라미수 맛있어요ㅎㅎ,5.0,100,4.0,0
335,쿠오레에스프레소,깜찍한 카페 전반적으로 맛도 훌륭 디저트는 조금 달다고 느낄수도 있을듯,5.0,7,4.0,0
336,쿠오레에스프레소,내가 출퇴근 하는 정류장 뒤에 있어서 이른 아침부터 궁금했던차에 마셔봤다커피 산미 무엇 근래 마셔본 커피 중에서도 이런 산뜻한 산미를 주는 커피가 없었다물론 더 잘 하는 곳이 많겠지만 지리적 접근적 용이한 서초대로변에서 꽤 괜찮았다말차쿠키도 찐꾸덕하니 아주 퀄리티 좋았다 화장실이 별로지만왜 화장실이야길 하냐면 카페는 화장실까지 포함해야하기 때문이다,5.0,55,4.0,0
338,쿠오레에스프레소,카페 사장님도 알바 분도 굉장히 친절하세요카페 내부는 기대 이상으로 편안하고 감성적이어서 친구들과 사진을 많이 찍었던 것 같아요ㅎㅎ음료도 케잌도 모두 맛있었어요 특히 시그니처 메뉴인 시바 치즈케잌이 개인적으로 제일 맛있었던 것 같아요다음에도 또 방문할게요,5.0,11,4.5,0
339,쿠오레에스프레소,흑임자쉐이크 먹었는데 진짜 너무너무 맛있었어용ㅎㅎ쿠키도 맛있었어요 ,4.0,62,4.6,0
340,쿠오레에스프레소,인스타 감성 카페 솔직히 감성도 부족천장 마감 상태나 의자나 테이블도 별로맛은 평균인데 가격에 비하면,1.0,20,3.3,1
341,쿠오레에스프레소,회사옆이라 자주 이용합니다 라떼류도 맛있어요 그런데 주문받으셨던 여직원분 머리 치렁치렁하고 예쁘신데 좁은 주방에서 나풀거리는게 눈쌀이 찌푸려지네요  심지어 작업대에 올라온 컵들보다 일하시는분  늘어뜨린 머리카락이 더 길어요   제조하려고 대기중인 컵들위로  머리가 찰랑찰랑    주방도 좁은데  그 옆에서 바리스타분이 제 커피 내려주시는데   머리풀어길게 늘어뜨리신 여직원분은  본인머리 찰랑거려 주시네요   읍 ㅜㅜ  커피는 맛있습니다,2.0,1,2.0,1
